Date,Place,IMO number,Ship Name,Callsign,MMSI,Flag,Deficiencies,Detention,Ship Risk Profile
04.05.2017,"Bintulu, Sarawak (Malaysia)",9725859,TIGER HARMONY,VRPN2,477348100,"Hong Kong, China",0,no,Low Risk Ship
04.05.2017,"Kuching, Sarawak (Malaysia)",9318254,ASIATIC JADE,9V3926,565637000,Singapore,0,no,Standard Risk Ship
04.05.2017,"Lahad Datu, Sabah (Malaysia)",9162514,MARS,T2ZT4,572923210,Tuvalu,0,no,Standard Risk Ship
03.05.2017,Lumut (Malaysia),9449326,ORCHID,VRPJ5,477348800,"Hong Kong, China",11,no,High Risk Ship
03.05.2017,"Bintulu, Sarawak (Malaysia)",9469833,LONG BRIGHT,3EZA6,373555000,Panama,0,no,Standard Risk Ship
03.05.2017,"Bintulu, Sarawak (Malaysia)",9432361,ANNE I,VRPR9,477129900,"Hong Kong, China",2,no,Standard Risk Ship
03.05.2017,Penang (Malaysia),9288473,GLORY,V7EW3,538005544,Marshall Islands,2,no,Standard Risk Ship
02.05.2017,"Bintulu, Sarawak (Malaysia)",9415002,SOUTHERN DRAGON,9V3937,565908000,Singapore,0,no,Low Risk Ship
02.05.2017,"Bintulu, Sarawak (Malaysia)",9695810,WHITE TOMONY,H8NP,354343000,Panama,0,no,Standard Risk Ship
02.05.2017,"Bintulu, Sarawak (Malaysia)",9534573,EASTERN JADE,VREQ8,477163700,"Hong Kong, China",0,no,Low Risk Ship
02.05.2017,"Kuching, Sarawak (Malaysia)",9658422,ADEN PRINCESS,T2YT4,572899210,Tuvalu,0,no,Standard Risk Ship
02.05.2017,Tanjung Pelepas (Malaysia),9694438,MAJESTIC,9V3401,563549000,Singapore,0,no,Standard Risk Ship
02.05.2017,Tanjung Pelepas (Malaysia),9235828,BUXCONTACT,DCCP2,211739000,Germany,0,no,Standard Risk Ship
02.05.2017,"Pasir Gudang, Johor (Malaysia)",7821829,MAPLE,V4GD,341768000,Saint Kitts and Nevis,0,no,High Risk Ship
02.05.2017,"Bintulu, Sarawak (Malaysia)",9220407,OCEANIC PESCADORES,H3CY,352397000,Panama,3,no,
01.05.2017,"Kota Kinabalu, Sabah (Malaysia)",9439838,EVERHARD SCHULTE,9V8182,564776000,Singapore,0,no,Standard Risk Ship
29.04.2017,"Lahad Datu, Sabah (Malaysia)",9278703,BUM YOUNG,V7RD8,538003485,Marshall Islands,0,no,High Risk Ship
29.04.2017,"Lahad Datu, Sabah (Malaysia)",9489091,UACC MARAH,V7TP3,538003851,Marshall Islands,0,no,Low Risk Ship
28.04.2017,Kuantan (Malaysia),0,CITRA SAMUDERA,YDA3799,0,Indonesia,5,no,
28.04.2017,Kuantan (Malaysia),0,SEE SONG 3,,0,Belize,4,no,
28.04.2017,Kuantan (Malaysia),0,MEISUN H10,,0,Belize,2,no,
28.04.2017,"Lahad Datu, Sabah (Malaysia)",9413901,BORA,5BGE4,212945000,Cyprus,0,no,Standard Risk Ship
27.04.2017,Kemaman (Malaysia),0,MEISUN T35,V3LV2,0,Belize,5,no,
27.04.2017,"Kota Kinabalu, Sabah (Malaysia)",9335460,VTC DRAGON,3WSU,574493000,Vietnam,0,no,Standard Risk Ship
27.04.2017,"Kota Kinabalu, Sabah (Malaysia)",9205524,GLORY SUMMIT,3FEP9,357270000,Panama,2,no,Standard Risk Ship
27.04.2017,"Labuan, Sabah (Malaysia)",9323625,HOA BINH 27,3WHF,574253000,Vietnam,5,no,Standard Risk Ship
27.04.2017,"Bintulu, Sarawak (Malaysia)",9559808,AN BINH 18,XVMO,574961000,Vietnam,2,no,Standard Risk Ship
26.04.2017,"Lahad Datu, Sabah (Malaysia)",9440667,WINNER,9VFJ6,565896000,Singapore,2,no,High Risk Ship
26.04.2017,"Lahad Datu, Sabah (Malaysia)",9440667,WINNER,9VFJ6,565896000,Singapore,2,no,
26.04.2017,Penang (Malaysia),9354545,KIRANA QUARTYA,9VJC3,565112000,Singapore,0,no,Low Risk Ship
26.04.2017,Penang (Malaysia),9484376,COSCO SANTOS,VRLO5,477319300,"Hong Kong, China",0,no,Low Risk Ship
26.04.2017,"Kudat, Sabah (Malaysia)",9088201,PEGASUS 01,3FFL6,374134000,Panama,3,no,Standard Risk Ship
25.04.2017,"Bintulu, Sarawak (Malaysia)",9724570,BRITISH ALTUS,2IYG4,235113762,United Kingdom,0,no,Standard Risk Ship
25.04.2017,"Bintulu, Sarawak (Malaysia)",9472086,SOFIA,A8WY7,636014863,Liberia,0,no,Standard Risk Ship
25.04.2017,"Kota Kinabalu, Sabah (Malaysia)",9290983,VOSCO UNITY,3WBT9,574682000,Vietnam,0,no,Standard Risk Ship
25.04.2017,"Labuan, Sabah (Malaysia)",9172387,UNISON LEADER,BICX,416478000,"Taiwan, Province of China",9,no,
23.04.2017,"Bintulu, Sarawak (Malaysia)",9438640,NORD OCEAN,3FKP3,370135000,Panama,6,no,
23.04.2017,"Bintulu, Sarawak (Malaysia)",9438640,NORD OCEAN,3FKP3,370135000,Panama,0,no,Standard Risk Ship
23.04.2017,"Bintulu, Sarawak (Malaysia)",9217802,VSG DREAM,3EPB4,357318000,Panama,1,no,High Risk Ship
22.04.2017,"Tawau, Sabah (Malaysia)",9360221,EPISODE,9V8966,565759000,Singapore,0,no,Low Risk Ship
22.04.2017,"Bintulu, Sarawak (Malaysia)",9123661,MELATI DUA,T2MH4,572625210,Tuvalu,0,no,High Risk Ship
22.04.2017,"Kota Kinabalu, Sabah (Malaysia)",9564102,HAI HA 58,3WCG9,574000960,Vietnam,2,no,Standard Risk Ship
22.04.2017,"Kota Kinabalu, Sabah (Malaysia)",9466441,QUANG MINH 9,3WRR,574497000,Vietnam,2,no,
22.04.2017,"Kota Kinabalu, Sabah (Malaysia)",9466441,QUANG MINH 9,3WRR,574497000,Vietnam,3,no,Standard Risk Ship
22.04.2017,"Bintulu, Sarawak (Malaysia)",9274020,ACCORD,S6AP2,563901000,Singapore,0,no,High Risk Ship
22.04.2017,"Lahad Datu, Sabah (Malaysia)",9112832,ASIA CEMENT NO. 6,BLEZ,416252000,"Taiwan, Province of China",0,no,Standard Risk Ship
21.04.2017,Lumut (Malaysia),9214264,TRANG AN 07,H3IO,370089000,Panama,8,no,High Risk Ship
21.04.2017,Port Kelang (Malaysia),9502831,PRETTY KEEL,3FYG9,372901000,Panama,1,no,
21.04.2017,Port Kelang (Malaysia),9519597,ALAHAS,DUAS,548809000,Philippines,1,no,
21.04.2017,"Bintulu, Sarawak (Malaysia)",9668063,FEDERAL LYRA,3EYZ3,373663000,Panama,0,no,Standard Risk Ship
20.04.2017,"Bintulu, Sarawak (Malaysia)",9589229,VICTORIA HARBOUR,VRIJ2,477514700,"Hong Kong, China",5,no,
20.04.2017,Port Kelang (Malaysia),9645475,KOTA SALAM,9V2123,565110000,Singapore,0,no,Standard Risk Ship
20.04.2017,Port Kelang (Malaysia),9502831,PRETTY KEEL,3FYG9,372901000,Panama,0,no,Standard Risk Ship
20.04.2017,Port Kelang (Malaysia),9357200,BBC MAINE,V2CN8,305056000,Antigua and Barbuda,2,no,Standard Risk Ship
20.04.2017,Lumut (Malaysia),9447536,BERGE EVEREST,2JST6,235118625,Isle of Man (GB),0,no,Low Risk Ship
20.04.2017,"Lahad Datu, Sabah (Malaysia)",9317195,THERESA GALAXY,9V9955,566457000,Singapore,2,no,
20.04.2017,"Labuan, Sabah (Malaysia)",9172387,UNISON LEADER,BICX,416478000,"Taiwan, Province of China",5,no,
20.04.2017,"Labuan, Sabah (Malaysia)",9172387,UNISON LEADER,BICX,416478000,"Taiwan, Province of China",15,no,High Risk Ship
19.04.2017,"Lahad Datu, Sabah (Malaysia)",9140293,BLUELINE 1,HSB4654,567454000,Thailand,1,no,
19.04.2017,"Lahad Datu, Sabah (Malaysia)",9140293,BLUELINE 1,HSB4654,567454000,Thailand,0,no,High Risk Ship
19.04.2017,Muar (Malaysia),9153513,CS BRILLIANCE,V7GM6,538002131,Marshall Islands,0,no,Low Risk Ship
19.04.2017,Kuantan (Malaysia),8211978,YTC TUG 18,JVJB4,457379000,Mongolia,27,yes,
18.04.2017,Tanjung Pelepas (Malaysia),9249233,EVER PRIDE,VQGH8,235612000,United Kingdom,0,no,Low Risk Ship
18.04.2017,Penang (Malaysia),9383508,VIGOR SW,3EXV3,352721000,Panama,2,no,Standard Risk Ship
18.04.2017,"Bintulu, Sarawak (Malaysia)",9123362,PVT SEA LION,3WVJ,574886000,Vietnam,0,no,High Risk Ship
18.04.2017,"Kota Kinabalu, Sabah (Malaysia)",9272230,CHIPOLBROK SUN,VRZM4,477040800,"Hong Kong, China",0,no,Low Risk Ship
18.04.2017,"Labuan, Sabah (Malaysia)",9616618,GEORGIA M,V7XJ8,538004498,Marshall Islands,1,no,High Risk Ship
18.04.2017,"Kota Kinabalu, Sabah (Malaysia)",9272230,CHIPOLBROK SUN,VRZM4,477040800,"Hong Kong, China",1,no,
18.04.2017,"Bintulu, Sarawak (Malaysia)",9480502,GLORY OCEAN,XVUV,574927000,Vietnam,0,no,Standard Risk Ship
18.04.2017,Penang (Malaysia),9614402,APOLLO OAK,3EYN9,371139000,Panama,3,no,Standard Risk Ship
18.04.2017,Tanjung Pelepas (Malaysia),9205093,GRACE STAR,HSB5766,567532000,Thailand,3,no,Low Risk Ship
18.04.2017,Tanjung Pelepas (Malaysia),9077886,SEA CORAL,E5U3066,518100121,Cook Islands,0,no,Standard Risk Ship
18.04.2017,Kuantan (Malaysia),0,MEISUN T35,V3LV2,0,Belize,6,no,High Risk Ship
18.04.2017,Kuantan (Malaysia),0,SEE SONG 3,,0,Belize,4,no,
18.04.2017,Kuantan (Malaysia),0,MEISUN H10,,0,Belize,2,no,
17.04.2017,Port Kelang (Malaysia),9296444,GLARING PESCADORES,HPWN,356256000,Panama,2,no,Standard Risk Ship
17.04.2017,"Miri, Sarawak (Malaysia)",9408762,SEAVOYAGER,VRDT2,477144300,"Hong Kong, China",0,no,Low Risk Ship
17.04.2017,Tanjung Pelepas (Malaysia),9165932,GLOBAL M,9V2618,564418000,Singapore,0,no,Low Risk Ship
17.04.2017,Tanjung Pelepas (Malaysia),9179610,MERLION M,E5U2923,518975000,Cook Islands,0,no,Standard Risk Ship
17.04.2017,"Kota Kinabalu, Sabah (Malaysia)",9219953,SUMMER CORAL,H3KY,354836000,Panama,0,no,Low Risk Ship
17.04.2017,Port Kelang (Malaysia),9103025,VSG GLORY,3FCJ4,353166000,Panama,2,no,
16.04.2017,"Kuching, Sarawak (Malaysia)",9432385,MOUNTAIN OAK,V7PO5,538005555,Marshall Islands,3,no,
15.04.2017,"Lahad Datu, Sabah (Malaysia)",9707857,ARDMORE CHEYENNE,V7HS2,538005866,Marshall Islands,1,no,
15.04.2017,"Lahad Datu, Sabah (Malaysia)",9707857,ARDMORE CHEYENNE,V7HS2,538005866,Marshall Islands,0,no,Low Risk Ship
14.04.2017,Port Kelang (Malaysia),9004243,ANDAMAN STAR,D5AG3,636017216,Liberia,4,no,Standard Risk Ship
14.04.2017,Lumut (Malaysia),9205627,LADY MADHU,V3YW2,312900000,Belize,0,no,High Risk Ship
14.04.2017,"Kota Kinabalu, Sabah (Malaysia)",9148805,ELINE ENTERPRISE,POCJ,525005114,Indonesia,5,no,High Risk Ship
13.04.2017,"Labuan, Sabah (Malaysia)",9570620,ANTJE,V2EZ7,305615000,Antigua and Barbuda,5,no,
13.04.2017,"Bintulu, Sarawak (Malaysia)",9566576,ULTRA WOLLONGONG,C6YW5,311047500,Bahamas,5,no,
13.04.2017,Port Kelang (Malaysia),8662775,CHANG LIAN HAI,9LY2646,667003449,Sierra Leone,7,no,High Risk Ship
13.04.2017,"Lahad Datu, Sabah (Malaysia)",9600061,ROYAL 27,XVDY9,574002940,Vietnam,2,no,Standard Risk Ship
13.04.2017,"Pasir Gudang, Johor (Malaysia)",9694701,INTAN DAYA 32,JZJL,525023246,Indonesia,8,no,High Risk Ship
12.04.2017,Tanjung Pelepas (Malaysia),9379234,SIGAS INGRID,VRCQ6,477658800,"Hong Kong, China",0,no,Low Risk Ship
12.04.2017,Sarikei (Malaysia),9611618,THURGAU,HBLF,269217000,Switzerland,3,no,
12.04.2017,Sarikei (Malaysia),9138630,UNITY,3EXS,352950000,Panama,1,no,
12.04.2017,"Bintulu, Sarawak (Malaysia)",9244843,ASI-M,3FWQ4,356479000,Panama,6,no,High Risk Ship
12.04.2017,"Labuan, Sabah (Malaysia)",9570620,ANTJE,V2EZ7,305615000,Antigua and Barbuda,6,no,Standard Risk Ship
12.04.2017,Sarikei (Malaysia),9611618,THURGAU,HBLF,269217000,Switzerland,0,no,High Risk Ship
12.04.2017,Sarikei (Malaysia),9545508,JUST FITZ III,V7VH8,538004124,Marshall Islands,4,no,
12.04.2017,Sarikei (Malaysia),9545508,JUST FITZ III,V7VH8,538004124,Marshall Islands,0,no,Standard Risk Ship
12.04.2017,Sarikei (Malaysia),9675030,GLORY FORWARDER,9V2000,563299000,Singapore,0,no,Low Risk Ship
12.04.2017,"Pasir Gudang, Johor (Malaysia)",8859225,VALENCIA,JVAX6,457245000,Mongolia,3,no,Standard Risk Ship
12.04.2017,"Pasir Gudang, Johor (Malaysia)",9456939,FLAGSHIP ORCHID,V7YE4,538004640,Marshall Islands,0,no,Low Risk Ship
12.04.2017,Kuala Terengganu (Malaysia),8682488,XING LONG 667,9LU2238,667001435,Sierra Leone,29,no,
12.04.2017,"Pasir Gudang, Johor (Malaysia)",8618566,E POWER 87,E5U2940,518994000,Cook Islands,2,no,Standard Risk Ship
12.04.2017,"Kuching, Sarawak (Malaysia)",9560998,TRUONG MINH GLORY,3WMI9,574002280,Vietnam,1,no,Standard Risk Ship
12.04.2017,"Kuching, Sarawak (Malaysia)",9587415,PHU AN 36,XVRQ,574000320,Vietnam,1,no,Standard Risk Ship
12.04.2017,"Kuching, Sarawak (Malaysia)",9556911,CSC RONG HAI,VREL2,477218800,"Hong Kong, China",0,no,Standard Risk Ship
11.04.2017,"Bintulu, Sarawak (Malaysia)",9659933,HONGLI 8,3FMD9,372693000,Panama,3,no,Low Risk Ship
11.04.2017,"Pasir Gudang, Johor (Malaysia)",9324318,BW LENA,9VLD4,566683000,Singapore,0,no,Standard Risk Ship
11.04.2017,Port Kelang (Malaysia),9177521,LE TAI,BOQB,412010000,China,0,no,Low Risk Ship
11.04.2017,Tanjung Pelepas (Malaysia),9006605,AMITY STAR,HSB4655,567455000,Thailand,0,no,Low Risk Ship
11.04.2017,"Pasir Gudang, Johor (Malaysia)",9126015,SINO ENERGY 8,VROT2,477524600,"Hong Kong, China",0,no,Standard Risk Ship
11.04.2017,"Pasir Gudang, Johor (Malaysia)",9294977,THORCO CYGNUS,V2BQ2,304676000,Antigua and Barbuda,0,no,Standard Risk Ship
11.04.2017,"Pasir Gudang, Johor (Malaysia)",9550888,SIAK SELAMAT,YDA4478,525011128,Indonesia,0,no,Standard Risk Ship
11.04.2017,Penang (Malaysia),9581801,VINH 02,3WAA,574000590,Vietnam,3,no,Standard Risk Ship
11.04.2017,Penang (Malaysia),9519157,STORMHARBOUR,V7QM4,538007198,Marshall Islands,0,no,Low Risk Ship
10.04.2017,"Pasir Gudang, Johor (Malaysia)",8916982,JIA YU 1,YDBR,525005351,Indonesia,0,no,High Risk Ship
10.04.2017,"Pasir Gudang, Johor (Malaysia)",8510441,GATEWAY,E6BY2,542147000,Niue,0,no,High Risk Ship
10.04.2017,"Pasir Gudang, Johor (Malaysia)",9572862,ERICA 10,YCHV,525003391,Indonesia,3,no,High Risk Ship
10.04.2017,"Pasir Gudang, Johor (Malaysia)",7821829,MAPLE,V4GD,341768000,Saint Kitts and Nevis,3,no,High Risk Ship
10.04.2017,"Bintulu, Sarawak (Malaysia)",9719264,STOLT LIND,MAQR2,232006648,United Kingdom,0,no,Standard Risk Ship
09.04.2017,"Pasir Gudang, Johor (Malaysia)",9498949,METIS,9V5433,563017100,Singapore,0,no,Standard Risk Ship
09.04.2017,"Pasir Gudang, Johor (Malaysia)",9378773,TORERO,S6HE9,565214000,Singapore,0,no,Standard Risk Ship
09.04.2017,Muar (Malaysia),9079078,NAVARZ,3EQX5,374135000,Panama,6,no,High Risk Ship
09.04.2017,"Pasir Gudang, Johor (Malaysia)",9036325,AU ARIES,JZNX,525023278,Indonesia,3,no,High Risk Ship
09.04.2017,"Kuching, Sarawak (Malaysia)",9515357,TOREACH PIONEER,V7QD8,538003338,Marshall Islands,0,no,Low Risk Ship
08.04.2017,"Kuching, Sarawak (Malaysia)",9334973,MARINE EMERALD,3EFA8,371984000,Panama,0,no,Low Risk Ship
08.04.2017,"Bintulu, Sarawak (Malaysia)",9185487,JUPITER,T2SC4,572740210,Tuvalu,0,no,Standard Risk Ship
08.04.2017,"Bintulu, Sarawak (Malaysia)",9355599,TAY SON 3,3WMV,574624000,Vietnam,5,no,
07.04.2017,"Bintulu, Sarawak (Malaysia)",9303405,OCEAN GLORY,V3WX2,312187000,Belize,3,no,
06.04.2017,Lumut (Malaysia),9349320,AFTERHOURS,V7ED9,538007208,Marshall Islands,5,no,High Risk Ship
06.04.2017,Lumut (Malaysia),9328936,STAR LAURA,V7KK5,538002634,Marshall Islands,0,no,Standard Risk Ship
06.04.2017,"Bintulu, Sarawak (Malaysia)",9133575,KAREEM JUNIOR,9LU2574,667001771,Sierra Leone,0,no,High Risk Ship
06.04.2017,"Bintulu, Sarawak (Malaysia)",9587697,HOA BINH 45,3WBF9,574000790,Vietnam,9,no,Standard Risk Ship
06.04.2017,"Kota Kinabalu, Sabah (Malaysia)",9276200,PORTLAND BAY,VRHR2,477746600,"Hong Kong, China",0,no,High Risk Ship
05.04.2017,Penang (Malaysia),9392107,SIAM TRIUMPH,3FWZ5,354054000,Panama,5,no,High Risk Ship
05.04.2017,Penang (Malaysia),9780976,BULK CARINA,V7YD8,538007176,Marshall Islands,0,no,Standard Risk Ship
05.04.2017,"Kuching, Sarawak (Malaysia)",9005182,SENNA 2,HSB4407,567388000,Thailand,0,no,Standard Risk Ship
05.04.2017,"Bintulu, Sarawak (Malaysia)",9317262,WOOJIN FRANK,DSRN8,441927000,"Korea, Republic of",2,no,
05.04.2017,Port Kelang (Malaysia),9563380,NORDIC VISBY,2CYE2,235076734,Isle of Man (GB),2,no,High Risk Ship
05.04.2017,Tanjung Pelepas (Malaysia),9823510,JBB YU HANG 69,J7DI7,325788000,Dominica,16,no,Standard Risk Ship
04.04.2017,Port Kelang (Malaysia),9657014,DL OLIVE,3FXI6,356283000,Panama,5,no,Standard Risk Ship
03.04.2017,Muar (Malaysia),9180281,HUMANITY,3FGM5,352159000,Panama,3,no,High Risk Ship
02.04.2017,"Bintulu, Sarawak (Malaysia)",9100396,TOP GENIUS,3EJS8,352992000,Panama,4,no,High Risk Ship
01.04.2017,Kuala Terengganu (Malaysia),8682488,XING LONG 667,9LU2238,667001435,Sierra Leone,13,no,High Risk Ship
01.04.2017,"Bintulu, Sarawak (Malaysia)",9710036,MAGIA,HBLO,269041000,Switzerland,2,no,Standard Risk Ship
01.04.2017,"Bintulu, Sarawak (Malaysia)",9134488,SB COUNT,DSFY5,441250000,"Korea, Republic of",3,no,High Risk Ship
31.03.2017,Lumut (Malaysia),9630511,DYNAMIC OCEAN 03,3WEP9,0,Vietnam,4,no,High Risk Ship
30.03.2017,"Bintulu, Sarawak (Malaysia)",9474656,ASIAN CHAMPION,9V9802,566548000,Singapore,0,no,Standard Risk Ship
30.03.2017,"Bintulu, Sarawak (Malaysia)",9226231,SEA CASTLE,HSB4373,567384000,Thailand,1,no,Standard Risk Ship
30.03.2017,"Pasir Gudang, Johor (Malaysia)",9487249,BANI YAS,A8XN7,636014942,Liberia,0,no,Low Risk Ship
30.03.2017,"Lahad Datu, Sabah (Malaysia)",9507843,EAST SEA,VREG8,477110800,"Hong Kong, China",0,no,Low Risk Ship
30.03.2017,Port Kelang (Malaysia),8306890,JIAN FU,3DOC8,520377284,Fiji,4,no,Standard Risk Ship
30.03.2017,Lumut (Malaysia),9428516,FS BEACH,3WSP,574471000,Vietnam,14,no,
30.03.2017,Penang (Malaysia),9202209,UNI-POPULAR,3FZG9,357981000,Panama,0,no,Low Risk Ship
30.03.2017,Penang (Malaysia),9535307,KOTA NELAYAN,9V8168,563194000,Singapore,1,no,Standard Risk Ship
30.03.2017,Penang (Malaysia),9503964,EQUINOX DREAM,ZGBS8,319029800,Cayman Islands (GB),0,no,Standard Risk Ship
30.03.2017,Penang (Malaysia),9149897,WEHR SCHULAU,V7CR8,538090029,Marshall Islands,3,no,Standard Risk Ship
30.03.2017,Penang (Malaysia),9578725,OCEANLINE 285,HP4714,357683000,Panama,7,yes,Standard Risk Ship
30.03.2017,Port Kelang (Malaysia),9121015,ILC UNION,3FBF8,352880000,Panama,3,no,High Risk Ship
29.03.2017,"Bintulu, Sarawak (Malaysia)",9636395,COREWISE OL,3FEX6,352292000,Panama,0,no,Standard Risk Ship
29.03.2017,Penang (Malaysia),8669747,INAI MERAH SUPER,JVML5,457054000,Mongolia,16,yes,Standard Risk Ship
29.03.2017,Penang (Malaysia),9820726,GT 5,J7DF9,325766000,Dominica,27,yes,Standard Risk Ship
29.03.2017,Penang (Malaysia),9123582,KOTA WANGI,S6IV,564065000,Singapore,1,no,Standard Risk Ship
29.03.2017,Penang (Malaysia),9717735,TRUONG MINH DRAGON,3WOB9,574012854,Vietnam,0,no,Standard Risk Ship
29.03.2017,Port Kelang (Malaysia),9103025,VSG GLORY,3FCJ4,353166000,Panama,6,no,High Risk Ship
28.03.2017,Kuala Terengganu (Malaysia),0,YTC 33,,0,Singapore,6,no,
28.03.2017,"Bintulu, Sarawak (Malaysia)",9626390,LADY AMNA,9HA3017,229041000,Malta,11,no,
28.03.2017,"Bintulu, Sarawak (Malaysia)",9576882,OCEAN GEM,VRGK9,477742300,"Hong Kong, China",0,no,Low Risk Ship
28.03.2017,"Bintulu, Sarawak (Malaysia)",9798337,JINLING CONFIDENCE,DUIU,548953000,Philippines,4,no,Standard Risk Ship
28.03.2017,"Lahad Datu, Sabah (Malaysia)",9124055,THERESA DUA,T2SH4,572745210,Tuvalu,0,no,High Risk Ship
28.03.2017,Penang (Malaysia),9248679,LAKONIA,VROG2,477967600,"Hong Kong, China",0,no,Standard Risk Ship
28.03.2017,Penang (Malaysia),9248679,LAKONIA,VROG2,477967600,"Hong Kong, China",2,no,
28.03.2017,Sarikei (Malaysia),9311244,HOSEI 58,H9ME,354508000,Panama,0,no,High Risk Ship
28.03.2017,Sarikei (Malaysia),9505388,VERITY,9VVD7,563432000,Singapore,0,no,Low Risk Ship
28.03.2017,"Kuching, Sarawak (Malaysia)",9146895,VTC SUN,3WRF,574006000,Vietnam,3,no,
28.03.2017,"Kuching, Sarawak (Malaysia)",9307865,TRANSCO GLORY,3WUH9,574002780,Vietnam,1,no,High Risk Ship
28.03.2017,"Pasir Gudang, Johor (Malaysia)",9718791,YANKUL SILVER,V7NT5,538006503,Marshall Islands,0,no,Low Risk Ship
27.03.2017,Penang (Malaysia),8694259,OCEANLINE 286,V3YS7,312859000,Belize,4,yes,Standard Risk Ship
27.03.2017,Penang (Malaysia),9500041,CENTENARIO FORZA,3EXU5,373138000,Panama,0,no,Low Risk Ship
27.03.2017,Port Kelang (Malaysia),9665695,KMTC MUMBAI,3FPS2,352109000,Panama,1,no,
27.03.2017,Lumut (Malaysia),9524803,PAZEH WISDOM,3FYP,355276000,Panama,2,no,Standard Risk Ship
26.03.2017,Tanjung Pelepas (Malaysia),9158886,CS INNOVATION,V7LN5,538006306,Marshall Islands,0,no,Standard Risk Ship
26.03.2017,"Bintulu, Sarawak (Malaysia)",9112753,THERESA SUCCESS,T2CN4,572415210,Tuvalu,0,no,High Risk Ship
26.03.2017,"Bintulu, Sarawak (Malaysia)",8820810,V. L. 10,HSB3445,567050200,Thailand,0,no,Standard Risk Ship
26.03.2017,"Bintulu, Sarawak (Malaysia)",9176474,BANGSAKAO,HSB4573,567428000,Thailand,0,no,High Risk Ship
26.03.2017,"Bintulu, Sarawak (Malaysia)",9176474,BANGSAKAO,HSB4573,567428000,Thailand,5,no,
26.03.2017,Tanjung Pelepas (Malaysia),9129873,MSC ALEXA,3FPP6,356904000,Panama,0,no,Standard Risk Ship
25.03.2017,Port Kelang (Malaysia),9665695,KMTC MUMBAI,3FPS2,352109000,Panama,0,no,Low Risk Ship
25.03.2017,"Bintulu, Sarawak (Malaysia)",9619567,SPRING NELSON,VRIT3,477950800,"Hong Kong, China",0,no,Low Risk Ship
25.03.2017,"Bintulu, Sarawak (Malaysia)",9619567,SPRING NELSON,VRIT3,477950800,"Hong Kong, China",2,no,
25.03.2017,"Bintulu, Sarawak (Malaysia)",9499632,HAI PHUONG OCEAN,3WVY,574129000,Vietnam,3,no,Standard Risk Ship
24.03.2017,"Bintulu, Sarawak (Malaysia)",9348534,THERESA LEO,S6EN2,565205000,Singapore,2,no,Low Risk Ship
24.03.2017,"Bintulu, Sarawak (Malaysia)",9242326,MTM MANILA,9V2086,566915000,Singapore,0,no,Low Risk Ship
24.03.2017,"Bintulu, Sarawak (Malaysia)",9242326,MTM MANILA,9V2086,566915000,Singapore,1,no,
24.03.2017,"Bintulu, Sarawak (Malaysia)",9732199,INTHIRA NAREE,HSRO,567019000,Thailand,0,no,Low Risk Ship
23.03.2017,Sarikei (Malaysia),9700249,GLORY VOYAGER,9V2458,565289000,Singapore,0,no,Low Risk Ship
23.03.2017,Sarikei (Malaysia),9445239,GOLDEN SHOWER ACE,3ESO2,370376000,Panama,0,no,Low Risk Ship
23.03.2017,Sarikei (Malaysia),9550993,QUANG MINH 6,XVVX,574920000,Vietnam,2,no,Standard Risk Ship
23.03.2017,Lumut (Malaysia),9120047,PIONEER B,JVXD5,457186000,Mongolia,4,no,High Risk Ship
23.03.2017,"Lahad Datu, Sabah (Malaysia)",9263095,BUM SHIN,V7RD7,538003484,Marshall Islands,0,no,Low Risk Ship
23.03.2017,"Kuching, Sarawak (Malaysia)",9599808,OCEAN 29,3WIL9,574001910,Vietnam,0,no,Standard Risk Ship
23.03.2017,Port Kelang (Malaysia),9455375,GREAT OCEAN,3FDA5,371452000,Panama,0,no,High Risk Ship
23.03.2017,Port Kelang (Malaysia),9628908,GALAXY,VRJY2,477902900,"Hong Kong, China",0,no,Low Risk Ship
22.03.2017,"Bintulu, Sarawak (Malaysia)",9348508,THERESA ARIES,9VDX9,565202000,Singapore,0,no,Low Risk Ship
22.03.2017,Tanjung Pelepas (Malaysia),9618587,HS EVEREST,9HA3483,229648000,Malta,0,no,Standard Risk Ship
22.03.2017,Tanjung Pelepas (Malaysia),9525376,SAFMARINE CHAMBAL,VRJT5,477083800,"Hong Kong, China",0,no,Low Risk Ship
22.03.2017,Lumut (Malaysia),9072226,JAHAN BROTHERS,S2SA,405000082,Bangladesh,5,no,High Risk Ship
22.03.2017,"Kuching, Sarawak (Malaysia)",9168386,JING FENG,3FBV2,351725000,Panama,2,no,High Risk Ship
22.03.2017,Lumut (Malaysia),9384954,MINERAL HOKKAIDO,3EQA6,352105000,Panama,3,no,High Risk Ship
22.03.2017,"Labuan, Sabah (Malaysia)",9467536,MEO EMPEROR,HP8420,353372000,Panama,5,no,Standard Risk Ship
22.03.2017,"Bintulu, Sarawak (Malaysia)",9430698,ARMONIA,V7KU7,538006209,Marshall Islands,0,no,High Risk Ship
22.03.2017,"Bintulu, Sarawak (Malaysia)",9430698,ARMONIA,V7KU7,538006209,Marshall Islands,4,no,
21.03.2017,Tanjung Pelepas (Malaysia),9438303,SUPERNOVA,9V9518,566241000,Singapore,0,no,Standard Risk Ship
21.03.2017,"Bintulu, Sarawak (Malaysia)",9378931,MAX COURAGE,9HA4105,249097000,Malta,1,no,
